code,name,last_price,pe_ratio,pb_ratio,volume,volume_ratio,total_score
SH.605090,Jiangxi Jovo Energy,38.55,16.149,2.453,10969145,0.56,17.1936
SZ.000419,Changsha Tongcheng Holdings,5.76,20.869,0.895,5593444,0.698,17.1568
SH.601600,Aluminum Corporation Of China,11.31,15.643,2.643,195867429,0.631,17.142400000000002
SH.600535,Tasly Pharmaceutical Group,13.78,18.621,1.659,6802520,0.616,17.1216
SZ.002423,Cofco Capital Holdings,10.66,20.304,1.1,19007501,0.462,17.1168
SZ.301303,Zenner Metering Technology,14.4,18.367,1.749,2169172,0.637,17.1088
SZ.002275,Guilin Sanjin Pharmaceutical,13.98,15.743,2.626,2259798,0.713,17.103199999999998
SH.603556,Hexing Electrical,34.61,16.792,2.282,4766100,0.944,17.0896
SZ.301371,Harbin Fuerjia Technology,22.19,17.458,2.065,984655,0.616,17.0776
SH.605007,Wuzhou Special Paper Group,13.69,17.989,1.899,4973800,0.659,17.0512
SH.603321,Zhejiang Meilun Elevator,7.13,18.519,1.727,4842000,0.598,17.040000000000003
SZ.300841,Chengdu Kanghua Biological Products,54.23,17.676,2.009,1124569,0.532,17.037600000000005
SH.600925,Jiangsu Xukuang Energy,4.94,24.577,2.21,33651000,1.078,17.034399999999998
SZ.300218,Anhui Anli Material Technology,15.41,17.217,2.164,4280100,0.88,17.032799999999998
SZ.002714,Muyuan Foods,44.0,14.207,3.168,31247851,0.487,17.0312
SH.600211,Tibet Rhodiola Pharmaceutical Holding,39.68,13.635,3.366,2986820,0.76,17.013600000000004
SH.600777,Shandong Xinchao Energy Corporation,5.64,18.862,1.63,63649170,0.787,16.998400000000004
SH.603899,Shanghai M&G Stationery Inc.,24.54,16.187,2.532,1989820,0.445,16.9736
SZ.002352,S.F. Holding,36.68,18.176,1.881,22455896,1.0,16.944799999999997
SH.600267,Zhejiang Hisun Pharmaceutical,9.87,19.7,1.39,8836574,0.675,16.904000000000003
SZ.003038,Anhui Xinbo Aluminum,14.12,20.434,1.146,3727416,0.574,16.9024
SH.688187,Zhuzhou CRRC Times Electric,51.26,18.797,1.693,2886313,0.741,16.8992
SH.603153,Shanghai Research Institute of Building Sciences Group,15.55,18.6,1.759,1412100,0.708,16.8984
SZ.000783,Changjiang,6.87,20.692,1.067,37570693,0.646,16.8856
SH.600120,Zhejiang Orient Holdings Group,5.59,20.401,1.173,31590224,0.634,16.864
SZ.002003,Zhejiang Weixing Industrial Development,9.67,16.417,2.502,7432189,0.691,16.8616
SH.600803,ENN Natural Gas,22.14,15.258,2.889,17500964,0.682,16.86
SZ.002772,Tianshui Zhongxing Bio-technology,15.81,18.556,1.791,16049232,0.819,16.8568
SZ.002661,Chen Ke Ming Food Manufacturing,8.8,20.091,1.284,3373680,0.706,16.8456
SH.688569,Beijing Tieke Shougang Railway-Tech,19.9,19.567,1.462,689238,0.532,16.837600000000002
SZ.002422,Sichuan Kelun Pharmaceutical,32.11,17.479,2.164,13244904,0.842,16.8232
SH.600197,Xinjiang Yilite Industry,11.83,19.586,1.465,2099601,0.619,16.8152
SH.600846,Shanghai Tongji Science & Technology Industrial,12.04,18.523,1.827,2194600,0.469,16.7968
SZ.000963,Huadong Medicine,33.5,16.724,2.435,7752940,0.88,16.7768
SH.601686,Tianjin You Fa Steel Pipe Group Stock,5.79,20.034,1.334,7241690,0.747,16.7712
SH.600609,Jinbei Automotive,4.08,13.924,3.38,13300156,0.787,16.7488
SZ.001206,Tianjin Yiyi Hygiene Products,20.75,17.841,2.096,2521588,0.776,16.6968
SZ.001386,MarcoPolo Holdings,20.12,18.126,2.016,3254002,0.68,16.660800000000002
SZ.002601,"LB Group Co., Ltd.",17.19,18.89,1.762,18968515,0.594,16.6592
SZ.002020,Zhejiang Jingxin Pharmaceutical,14.52,17.557,2.212,10680576,0.819,16.6456
SH.600196,Shanghai Fosun Pharmaceutical,25.29,20.039,1.385,14237901,0.879,16.6448
SZ.300401,Zhejiang Garden Biopharmaceutical,13.95,24.516,2.399,18156450,1.187,16.629600000000003
SH.601088,China Shenhua Energy,47.69,17.26,2.318,35922579,0.646,16.6288
SH.603053,Chengdu Gas Group Corporation,10.22,18.581,1.883,6402679,0.641,16.616
SH.601877,Zhejiang Chint Electrics,34.52,19.145,1.697,31120256,0.588,16.611200000000004
SZ.000887,Anhui Zhongding Sealing Parts,18.21,19.148,1.698,19023263,0.902,16.6064
SZ.000683,Inner Mongolia Berun Chemical,8.6,17.659,2.2,42374073,0.74,16.5928
SZ.001277,Zhengzhou Suda Industry Machinery Service,35.21,19.073,1.73,769200,0.521,16.5896
SH.605500,Forest Packaging Group,9.24,19.785,1.499,5033153,0.932,16.574399999999997
SZ.000686,Northeast,8.0,21.447,0.95,13930384,0.627,16.562400000000004
SZ.000028,China National Accord Medicines Corporation,25.45,22.053,0.768,2642727,0.477,16.5144
SZ.301187,Suzhou Alton Electrical & Mechanical Industry,21.1,21.227,3.546,5545826,3.011,16.508000000000003
SZ.002532,Tianshan Aluminum Group,15.8,16.407,2.657,55186252,0.599,16.497600000000002
SH.603296,"Huaqin Co.,Ltd.",86.74,21.728,3.415,12281272,1.011,16.421599999999998
SZ.000039,China International Marine Containers,11.4,20.689,1.264,47755091,0.8,16.4152
SZ.002106,Shenzhen Laibao Hi-Tech,10.82,20.376,1.37,12173082,0.621,16.411199999999997
SH.605507,Guobang Pharma Ltd.,26.7,19.085,1.803,2989700,0.764,16.4048
SZ.002752,Sunrise Group,6.11,19.458,1.681,10361199,0.654,16.399200000000004
SH.603508,Henan Thinker Automatic Equipment,24.71,17.183,2.449,1874210,0.504,16.376
SH.603345,Anjoy Foods Group,84.48,18.962,1.861,2262800,0.558,16.364
SZ.000933,Henan Shenhuo Coal & Power,29.36,16.485,2.687,36706045,0.566,16.3632
SZ.003012,Guangdong Dongpeng Holdings,6.18,21.76,0.938,7602101,0.846,16.340799999999998
SZ.300428,Lizhong Sitong Light Alloys Group,20.2,19.592,1.665,8661962,0.722,16.330400000000004
SH.600335,Sinomach Automobile,5.85,22.328,0.754,13128841,0.859,16.328
SZ.000923,Hbis Resources,18.35,21.164,1.166,11053229,0.574,16.270400000000002
SZ.000157,Zoomlion Heavy Industry Science and Technology,8.47,20.81,1.294,50249516,0.623,16.2464
SZ.002215,Shenzhen Noposion Agrochemicals,10.1,17.353,2.449,8218067,0.522,16.24
SH.603439,"Guizhou Sanli Pharmaceutical Co.,Ltd.",10.63,15.865,2.947,2382600,0.933,16.2352
SH.600278,"Orient International Enterprise,",7.37,29.717,0.838,8129300,1.171,16.215200000000003
SH.600469,"Aeolus Tyre Co.,Ltd.",6.61,20.917,1.273,9674853,0.936,16.2112
SH.603711,Xiangpiaopiao Food,12.35,20.146,1.543,1261500,0.567,16.180000000000003
SZ.002880,Shen Zhen Weiguang Biological Products,27.21,24.338,2.655,3712016,1.096,16.157600000000002
SH.603477,Leshan Giantstar Farming&Husbandry Corporation,16.57,16.293,2.839,10213714,0.771,16.151999999999997
SZ.300724,Shenzhen S.C New Energy Technology Corporation,121.66,15.332,3.162,24382467,0.666,16.1456
SZ.002973,QiaoYin City Management,13.1,18.502,2.125,1879500,0.571,16.098399999999998
SH.601619,Jiaze Renewables Corporation,5.64,26.111,2.089,99662300,1.044,16.0976
SH.603579,Shanghai Rongtai Health Technology Corporation,19.58,20.502,1.459,3581887,0.804,16.0968
SZ.002648,Satellite Chemical,26.62,16.88,2.672,73527986,0.999,16.0832
SH.600352,Zhejiang Longsheng Group,13.19,21.137,1.256,30830323,0.473,16.076
SH.600028,China Petroleum & Chemical Corporation,5.88,22.357,0.856,220019751,0.71,16.06
SZ.002835,Shenzhen TVT Digital Technology,15.29,16.746,2.727,1669800,0.533,16.058400000000002
SZ.000920,Vontron Technology,11.37,24.346,2.696,14944729,1.28,16.052799999999998
SH.600787,CMST Development,5.55,29.838,0.866,36657816,1.195,16.0512
SH.603298,Hangcha Group,24.93,16.146,2.935,2859476,0.343,16.0392
SZ.300532,New Trend International Logis-Tech,10.37,17.027,2.647,6804039,0.899,16.0256
SH.603096,Thinkingdom Media,17.04,20.755,1.413,1703684,0.725,16.0048
SZ.000338,Weichai Power,23.78,18.166,2.278,81847664,0.65,16.0
SZ.000526,Xueda(Xiamen)Education Technology Group,31.12,21.098,3.802,2333500,1.316,15.9968
SZ.002394,Jiangsu Lianfa Textile,13.68,21.958,1.024,7239607,0.599,15.975999999999999
SZ.002322,Ningbo Ligong Environment And Energy Technology,14.41,18.985,2.027,7986200,0.706,15.947200000000002
SH.600066,"Yutong Bus Co.,Ltd.",32.7,17.59,5.396,22235251,1.034,15.928
SH.603221,Elegant Home-Tech,11.28,20.0,1.716,1860455,0.632,15.881599999999999
SZ.000957,Zhongtong Bus Holding,11.07,26.294,2.124,18799167,1.087,15.867199999999999
SH.688533,"Suzhou Sonavox Electronics Co.,Ltd.",25.34,17.782,2.469,1048675,0.529,15.8488
SZ.002293,Luolai Lifestyle Technology,9.88,19.036,2.057,6642004,0.719,15.8344
SH.601991,Datang International Power Generation,4.39,18.065,2.383,352949132,1.0,15.8288
SZ.301195,Nanjing Bestway Intelligent Control Technology,30.81,20.216,1.687,1121850,0.41,15.7784
SH.605189,Wuhu Fuchun Dye and Weave,13.54,20.83,1.486,2549968,0.837,15.769600000000004
SZ.301376,Ziel Home Furnishing Technology,16.13,19.457,1.949,1735300,0.616,15.756799999999998
SH.603043,Guangzhou Restaurant Group,15.94,18.364,2.319,2728066,0.764,15.743200000000002
SZ.002533,Gold Cup Electric Apparatus,14.06,18.141,2.395,13901920,0.704,15.7392
SH.600905,China Three Gorges Renewables,4.5,21.028,1.441,417687147,0.996,15.7192
SZ.301222,Zhejiang Hengwei Battery,33.45,25.85,2.339,3191868,1.201,15.7064
SZ.002442,Longxing Technology Group,5.81,20.602,1.594,6796169,0.401,15.6928
SH.603259,WuXi AppTec,94.73,14.76,3.545,37255907,0.916,15.684000000000001
SH.603909,Holsin Engineering Consulting Group,10.75,25.656,2.421,5870145,1.201,15.664800000000001
SH.600817,Yutong Heavy Industries,10.97,25.751,2.407,5957574,1.344,15.622399999999999
SZ.003023,Chengdu Rainbow Appliance(Group) Shares,21.86,21.019,1.487,1898300,0.57,15.616000000000003
SZ.002027,Focus Media Information Technology,6.42,17.983,5.889,121762949,1.159,15.6136
SH.603387,"Getein Biotech,Inc",9.0,20.408,1.696,33817812,0.464,15.6032
SH.600188,Yankuang Energy Group,20.52,13.68,3.947,84342930,0.877,15.5832
SZ.002959,Bear Electric Appliance,46.56,25.208,2.612,3004491,1.098,15.564800000000002
SZ.000966,Chn Energy Changyuan Electric Power,5.87,28.634,1.48,364193059,1.493,15.540799999999999
SZ.002997,Rayhoo Motor Dies,29.93,17.879,2.576,2602651,0.961,15.514400000000002
SH.603277,Yindu Kitchen Equipment,14.39,16.315,3.103,1033695,0.784,15.500800000000002
SH.600916,China National Gold Group Gold Jewellery,9.31,19.117,2.173,33334951,0.66,15.4912
SZ.300783,Three Squirrels Inc.,18.46,18.187,2.494,4989822,0.729,15.464799999999997
SH.605266,JZJ Chain Drugstore Corporation,18.59,22.424,1.093,1505661,0.74,15.437600000000002
SH.603535,Guangzhou Jiacheng International Logistics,8.36,20.847,1.622,2840041,0.623,15.4296
SZ.003000,Jinzai Food Group,10.03,15.526,3.396,2228200,0.672,15.428800000000003
SH.603080,Xinjiang Torch Gas,21.79,19.666,2.023,1899000,0.432,15.412
SZ.000166,Shenwan Hongyuan Group,4.69,22.548,1.064,61718253,0.669,15.408000000000001
SH.603871,Jiayou International Logistics,14.44,15.476,3.422,9441636,0.749,15.406399999999998
SZ.002950,Allmed Medical Products,11.56,19.862,1.961,11534538,0.504,15.404
SZ.300673,Petpal Pet Nutrition Technology,14.62,19.837,1.971,1935130,0.495,15.4
SH.603706,Xinjiang East Universe Gas,19.8,18.983,2.259,1135800,0.591,15.392
SZ.300174,Fujian Yuanli Active Carbon,16.11,20.627,1.713,5435194,0.592,15.387200000000002
SH.603948,Zhejiang Jianye Chemical,25.54,19.844,1.976,1515300,0.9,15.382400000000002
SH.600711,Chengtun Mining Group,12.06,18.992,2.261,113942841,0.633,15.379999999999999
SZ.300927,Nantong Jiangtian Chemical,27.6,13.385,4.137,7440557,0.748,15.363200000000004
SH.603568,Zhejiang Weiming Environment Protection,26.2,16.571,3.075,3764467,0.639,15.363199999999999
SH.600958,Orient,9.02,22.893,0.971,36077512,0.758,15.3552
SH.605259,Lutian Machinery,21.26,19.703,2.043,1724480,0.612,15.3344
SH.603112,Shanxi Huaxiang Group,16.85,19.345,2.165,5701800,0.627,15.328000000000001
SZ.001301,Shijiazhuang Shangtai Technology,78.14,24.312,3.013,8361334,1.103,15.3192
SH.603856,Shandong Donghong Pipe Industry,13.07,21.783,1.363,2430400,0.56,15.3024
SH.601808,China Oilfield Services,16.7,20.745,1.71,32081369,0.936,15.3
SH.603310,Zhejiang Weihua New Material,15.94,21.716,1.387,1207806,0.495,15.298399999999999
SZ.003028,Genbyte Technology Inc.,27.0,19.217,2.222,1207230,0.79,15.293600000000001
SH.601965,China Automotive Engineering Research Institute,17.12,18.917,2.322,5879005,0.765,15.293599999999998
SH.603896,Zhejiang Shouxiangu Pharmaceutical,18.5,20.998,1.635,1119890,0.565,15.277600000000001
SZ.002332,Zhejiang Xianju Pharmaceutical,8.73,21.716,1.441,6754500,0.646,15.1688
SH.600623,Shanghai Huayi Group Corporation,9.95,23.193,0.953,19910546,0.598,15.158399999999999
SZ.300791,Sirio Pharma,19.71,18.647,2.469,1064877,0.659,15.156800000000002
SZ.002939,China Great Wall,8.88,22.653,1.145,16064078,0.686,15.129600000000003
SZ.002443,Zhejiang Kingland Pipeline And Technologies,8.58,22.17,1.306,9758300,0.628,15.1296
SH.600309,Wanhua Chemical Group,79.23,19.031,2.358,33646230,0.874,15.116
SZ.301301,Yili Chuanning Biotechnology,10.72,17.07,3.016,15374500,0.778,15.105599999999999
SZ.002673,Western,7.19,22.898,1.087,20373822,0.647,15.0728
SH.603214,Shanghai Aiyingshi,15.74,20.494,1.895,2686600,0.533,15.056799999999999
SH.600426,Shandong Hualu-Hengsheng Chemical,35.3,19.205,2.329,22527603,0.679,15.0464
SZ.000425,XCMG Construction Machinery,10.28,20.196,2.017,56311258,0.563,15.002400000000002
SH.603363,Fujian Aonong Biological Technology Group Incorporation,3.85,17.264,2.998,40290630,0.675,14.9936
SZ.000700,Jiangnan Mould & Plastic Technology,11.91,17.463,2.941,36675645,0.753,14.9712
SH.600789,Shandong Lukang Pharmaceutical,8.08,21.375,1.641,12396665,0.846,14.961599999999999
SH.600737,Cofco Sugar Holding,14.48,18.077,2.746,16651859,0.645,14.948
SZ.002475,Luxshare Precision Industry,50.19,27.366,4.653,220019409,1.653,14.940000000000001
SZ.002282,"Bosun Co.,Ltd",6.86,23.333,0.998,6420600,0.616,14.938400000000001
SZ.002749,Sichuan Guoguang Agrochemical,12.83,16.302,3.347,1513482,0.493,14.925600000000001
SH.600531,Henan Yuguang Gold & Lead,12.8,19.161,2.411,40028035,0.659,14.884799999999998
SH.600479,Zhuzhou Qianjin Pharmaceutical,10.14,21.62,1.598,6123580,0.717,14.8688
SH.603551,AUPU Intelligent Technology Corporation,11.96,15.472,3.659,2661900,0.653,14.8408
SH.601788,Everbright,15.19,22.911,1.181,13016966,0.719,14.8368
SZ.300144,Songcheng Performance Development,7.71,19.275,2.417,19627369,0.649,14.779200000000003
SZ.300864,"Academy of Environmental Planning and Design,",20.38,19.226,2.435,1238215,0.675,14.775200000000002
SZ.300505,Kunming Chuan Jin Nuo Chemical,29.91,18.116,2.817,32745050,0.843,14.746400000000001
SH.605337,Zhe Jiang Li Zi Yuan Food,10.68,18.606,2.655,2530900,0.581,14.7432
SH.688553,Sichuan Huiyu Pharmaceutical,16.18,21.067,1.836,3548377,0.877,14.739999999999998
SZ.002949,Shenzhen Capol International & Associates,13.48,21.095,1.83,2911700,0.709,14.732
SH.600101,Sichuan Mingxing Electric Power,10.82,28.324,1.923,46571710,1.236,14.725599999999998
SZ.000582,Beibu Gulf Port,10.87,22.458,1.38,25092870,0.61,14.721600000000002
SH.600848,Shanghai Lingang Holdings,9.91,22.781,1.277,6889705,0.706,14.710400000000002
SH.601985,China National Nuclear Power,9.25,21.662,1.652,213349626,0.763,14.705599999999999
SH.603381,Yonz Technology,24.57,21.743,1.629,13173288,0.683,14.696000000000002
SH.601878,Zheshang,9.7,22.985,1.224,17439162,0.66,14.6744
SH.603012,Shanghai Chuangli Group,7.55,22.809,1.283,15423749,0.739,14.6736
SZ.300396,Dirui Industrial,11.34,21.807,1.631,2054880,0.614,14.64
SH.605155,Zhejiang Xidamen New Material,16.03,27.448,2.276,4355364,1.038,14.5792
SH.601611,China Nuclear Engineering Corporation,14.28,20.846,1.98,59941997,0.747,14.5712
SZ.002965,Lucky Harvest,28.97,21.395,1.802,3304727,0.666,14.559199999999999
SZ.002539,Chengdu Wintrue Holding,14.16,21.261,1.847,14759033,0.388,14.5584
SH.600161,Beijing Tiantan Biological Products Corporation,14.96,19.106,2.58,6156335,0.689,14.523199999999997
SZ.003033,Qingdao CHOHO Industrial,53.51,24.981,3.127,1095570,1.072,14.510399999999999
SZ.001333,Zhejiang Guanghua Technology,24.47,21.389,1.827,1814700,0.651,14.504000000000003
SH.603939,Yifeng Pharmacy Chain,23.91,18.961,2.646,8069644,0.942,14.4808
SH.600814,Hangzhou Jiebai Group,7.55,22.403,1.499,7607424,0.641,14.480000000000002
SZ.001367,Zhejiang Haisen Pharmaceutical,24.12,27.04,2.459,6597321,3.668,14.4664
SZ.300470,Sinoseal Holding,35.73,18.934,2.672,2968680,0.345,14.439999999999998
SH.688057,"Jiangxi Jdl Environmental Protection Co.,Ltd.",11.83,23.85,1.035,1398628,0.595,14.436
SZ.001338,Gdh Supertime Group,12.97,21.725,1.747,9766924,0.669,14.4272
SZ.001230,Jinglv Environment Science And Technology,23.2,22.137,1.624,2265418,0.848,14.392800000000001
SZ.002773,Chengdu Kanghong Pharmaceutical Group,25.14,19.443,2.526,4201941,0.904,14.3832
SH.605333,Kunshan Huguang Auto Harness,24.62,17.038,3.344,1578825,0.76,14.344000000000001
SZ.002048,Ningbo Huaxiang Electronic,25.28,21.588,1.829,15451188,0.986,14.340000000000002
SH.603271,Yong Jie New Material,41.9,25.8,2.925,1729598,1.002,14.34
SZ.000756,Shandong Xinhua Pharmaceutical,14.38,21.303,1.927,4377100,0.705,14.332799999999999
SH.603676,Xizang Weixinkang Pharmaceutical,10.2,18.021,3.033,1709100,0.798,14.304
SH.600388,Fujian Longking,18.23,20.81,2.109,14893461,0.621,14.2904
SZ.002960,Jade Bird Fire,11.91,29.7,1.653,28288428,1.427,14.2728
SH.600356,Mudanjiang Hengfeng Paper,8.53,24.301,0.956,5260801,0.699,14.264800000000003
SH.603284,Anhui Linping Circular Development,45.14,22.269,1.636,1230235,0.533,14.258400000000002
SH.600917,Chongqing Gas Group Corporation,5.55,22.653,1.514,13205730,0.59,14.244
SH.600079,Humanwell Healthcare,18.33,22.49,1.581,7816600,0.526,14.213600000000003
SH.603073,Zhejiang Cady Industry,19.31,22.375,1.62,1851100,0.599,14.212000000000002
SH.600521,Zhejiang Huahai Pharmaceutical,14.94,20.0,2.413,10216875,0.657,14.208800000000004
SZ.301383,Minami Acoustics,26.84,20.709,2.181,1057880,0.624,14.1984
SZ.300525,Fujian Boss Software Corp.,10.2,25.563,3.07,14229872,1.005,14.181600000000001
SH.688253,Innovita Biological Technology,36.03,19.994,2.428,1757813,0.835,14.177600000000002
SZ.300973,"Ligao Foods Co., Ltd",32.4,20.48,2.266,2087608,0.677,14.177599999999998
SH.603013,Yapp Automotive Systems,20.02,20.345,2.312,2365929,0.712,14.175200000000002
SH.605050,"Friend Co.,Ltd.",14.34,22.301,1.66,28547080,0.847,14.175200000000002
SH.603208,Jiangshan Oupai Door Industry,13.2,21.498,1.943,1417500,0.523,14.138399999999999
SH.603998,Hunan Fangsheng Pharmaceutical,10.81,18.605,2.955,6703500,0.75,14.024000000000001
SH.603309,Well Lead Medical,15.3,20.345,2.379,3462000,0.558,14.014400000000002
SH.688570,Beijing Tianma Intelligent Control Technology,17.43,22.232,1.762,617404,0.673,13.9856
SZ.002262,Jiangsu Nhwa Pharmaceutical,21.78,19.342,2.73,5188200,0.699,13.974400000000001
SH.603816,Jason Furniture,33.65,19.518,2.676,2706332,0.556,13.9632
SZ.000537,Green Development Electricity Group of Tianjin,11.74,23.91,1.217,145638867,0.889,13.9512
SH.601022,Ningbo Ocean Shipping,9.16,21.654,1.991,9299856,0.697,13.898399999999999
SH.600600,Tsingtao Brewery,62.2,19.529,2.708,4312746,0.702,13.877600000000001
SZ.002029,Fujian Septwolves Industry,9.93,24.579,1.026,8736437,0.682,13.874400000000001
SH.600362,Jiangxi Copper,44.21,21.984,1.893,24747007,0.592,13.8696
SH.600660,Fuyao Glass Industry Group,56.65,15.877,3.936,10952946,0.612,13.851999999999999
SZ.002001,Zhejiang Nhu,33.97,17.794,3.304,33997909,0.63,13.8352
SZ.300993,"Shandong Yuma Sun-shading Technology Corp.,",12.23,20.315,2.464,2528530,0.729,13.8344
SH.605365,Leedarson IoT Technology Inc.,17.26,20.745,2.323,2205600,0.575,13.8288
SH.603811,Zhejiang Cheng Yi Pharmaceutical,11.73,19.135,2.904,5409111,0.77,13.7224
SZ.002266,Zhefu Holding Group,4.17,22.419,1.853,53010425,0.708,13.6176
SH.600346,Hengli Petrochemical,21.13,21.108,2.301,24835688,0.471,13.591199999999999
SH.603456,Zhejiang Jiuzhou Pharmaceutical,15.8,23.201,1.605,11536255,0.939,13.587200000000003
SZ.002249,Zhongshan Broad-ocean Motor,9.26,21.093,2.31,34526047,0.804,13.581600000000002
SZ.002299,Fujian Sunner Development,17.3,29.674,1.957,17188101,1.303,13.564
SZ.002906,Foryou Corporation,27.04,21.788,2.095,7519943,0.855,13.5416
SH.600993,Mayinglong Pharmaceutical Group,25.15,20.53,2.521,1973151,0.593,13.525599999999997
SZ.301036,Sunlour Pigment,27.84,23.065,1.68,868630,0.695,13.516
SH.605169,Xinjiang Hongtong Natural Gas,13.59,22.205,1.968,9916657,0.674,13.512800000000002
SH.605369,Zhejiang Gongdong Medical Technology,16.84,21.645,2.163,765432,0.513,13.4928
SH.600295,Inner Mongolia ERDOS Resources,14.72,22.303,1.961,7798973,0.815,13.451199999999998
SZ.002096,Explosives Corporation,12.74,22.156,2.016,6220474,0.676,13.4368
SZ.001216,Hunan Hualian China Industry,17.14,21.056,2.387,4698000,0.616,13.4264
SZ.002064,Huafon Chemical,10.12,22.639,1.863,48216792,0.965,13.4176
SH.600826,DLG Exhibitions & Events Corporation,9.7,23.261,1.662,4898620,0.763,13.4024
SZ.002746,Shandong Xiantan Group,5.97,24.875,1.127,12783648,0.826,13.3952
SH.601339,"Bros Eastern Co.,Ltd",6.83,24.927,1.116,5016500,0.51,13.380000000000003
SH.600004,Guangzhou Baiyun International Airport,8.95,24.93,1.117,9369450,0.702,13.375200000000001
SH.603237,Zhejiang Wufangzhai Industry,16.43,22.787,1.834,940032,0.528,13.3688
SH.688571,Hangzhou Toka Ink,7.37,22.469,1.942,2796066,0.635,13.363999999999999
SZ.002399,Shenzhen Hepalink Pharmaceutical Group,10.79,24.467,1.279,3652787,0.759,13.356800000000002
SH.603218,Riyue Heavy Industry,14.5,23.966,1.461,21830100,0.725,13.320799999999998
SZ.300146,"Byhealth Co.,Ltd",10.83,23.441,1.649,11814705,0.595,13.289600000000002
SH.603605,Proya Cosmetics,60.89,15.537,4.293,3012884,0.861,13.267199999999997
SH.688468,"Chemclin Diagnostics Co., Ltd.",7.09,22.365,2.018,2335076,0.607,13.264800000000003
SZ.300662,Beijing Career International,23.1,22.147,2.093,2993900,0.76,13.259200000000002
SZ.300908,Zhongjing Food,26.29,21.89,2.18,694245,0.638,13.256
SZ.002568,Shanghai Bairun Investment Holding Group,16.83,24.391,3.853,6062717,1.221,13.240000000000002
SH.600261,ZheJiang YanKon Group,3.68,24.21,1.415,24297200,0.915,13.236000000000002
SH.603817,Fujian Haixia Environmental Protection Group,8.11,24.136,1.452,41120900,0.507,13.206400000000002
SZ.000875,SPIC Green Energy,7.26,23.96,1.514,85474061,0.833,13.1984
SZ.000525,Nanjing Red Sun,5.89,19.765,2.914,27679309,0.638,13.1944
SZ.002555,37 Interactive Entertainment Network Technology Group,21.3,17.632,3.625,24948820,0.654,13.1944
SZ.002469,Shandong Sunway Chemical Group,8.88,21.925,2.196,17356401,0.639,13.189599999999999
SZ.001220,Shimeng Supply Chain Management,39.25,21.296,2.421,1028312,0.41,13.152800000000003
SZ.301058,COFCO Technology & Industry,9.88,21.666,2.314,6246800,0.733,13.1136
SZ.002379,Shandong Hongqiao Aluminum Industry Holding,26.35,19.219,3.147,17638246,0.437,13.072000000000001
SH.600887,Inner Mongolia Yili Industrial Group,25.95,19.423,3.081,29023826,0.721,13.067200000000003
SZ.002140,East China Engineering Science and Technology,13.11,22.642,2.023,10671352,0.582,13.031200000000002
SZ.000055,China Fangda Group,3.62,26.814,0.638,8045658,0.673,13.0176
SZ.002404,"Zhejiang Jiaxin Silk Corp.,",6.63,23.101,1.878,6110700,0.634,13.012
SZ.000997,Newland Digital Technology,20.14,20.22,2.839,7886815,0.564,13.010400000000002
SZ.300596,Rianlon Corporation,42.09,22.665,2.027,4260648,0.705,13.003200000000001
SH.603639,Hailir Pesticides And Chemicals Group,12.93,24.913,1.279,2992409,0.893,13.0
SH.600517,State Grid Yingda,6.57,23.89,1.622,26425001,0.684,12.9952
SH.603275,Shanghai Zhongchen Electronic Technology,42.91,29.716,2.181,1236800,1.18,12.992799999999999
SH.600073,Shanghai Bright Meat Group,5.86,25.478,1.095,6615100,0.548,12.989600000000003
SZ.002968,New DaZheng Property Group,11.33,22.524,2.08,2662200,0.563,12.988799999999998
SH.603020,Apple Flavor & Fragrance Group,10.44,25.156,1.209,3679270,0.632,12.9736
SH.603182,Shandong Sinoglory Health Food,14.72,22.202,2.212,1635200,0.683,12.9296
SH.600285,Henan Lingrui Pharmaceutical,22.04,17.299,3.847,5921679,0.586,12.928
SH.603166,"Guilin Fuda Co.,Ltd.",13.13,26.795,3.189,11302834,1.481,12.9104
SZ.001387,Hefei Snowky Electric,12.94,23.189,1.893,2523270,0.64,12.905600000000002
SZ.002831,ShenZhen YUTO Packaging Technology,32.33,21.13,2.585,14210281,0.775,12.892000000000003
SH.688687,Beijing Kawin Technology Share-Holding,19.44,23.337,1.85,2948001,0.925,12.8904
SH.603980,ZheJiangJiHua Group,6.44,25.555,1.122,15900680,0.504,12.8632
SH.601010,Wenfeng Great World Chain Development Corporation,2.24,26.046,0.967,21739339,0.77,12.842400000000005
SH.601901,Founder,6.87,25.634,1.124,55973453,0.879,12.7952
SH.603300,Zhejiang Haikong Nanke Huatie Digital Intelligence & Technology,6.88,22.706,2.117,61537275,0.773,12.7544
SZ.301223,Zrp Printing Group,18.88,25.376,1.228,2209400,0.56,12.752
SH.600422,"KPC Pharmaceuticals, Inc.",11.24,24.329,1.586,3908041,0.52,12.7304
SZ.000060,Shenzhen Zhongjin Lingnan Nonfemet,6.06,24.836,1.419,93152008,0.64,12.7256
SH.603197,Shanghai Baolong Automotive Corporation,32.12,22.683,2.139,1522060,0.759,12.72
SZ.001311,Chuzhou Duoli Automotive Technology,31.19,22.799,2.11,1892118,0.703,12.696800000000001
SZ.002033,LiJiang YuLong Tourism,9.07,23.316,1.947,16820187,0.808,12.674400000000002
SH.688633,"Nantong Xingqiu Graphite Co., Ltd.",23.54,22.854,2.106,1481753,0.603,12.6624
SZ.300628,Yealink,31.86,15.244,4.652,9804142,0.916,12.64
