ts_code,name,industry,total_return
600882.SH,妙可蓝多,乳制品,101.4130434782609
600883.SH,博闻科技,种植业,-15.53497942386831
600884.SH,杉杉股份,电气设备,-29.532614278376982
600885.SH,宏发股份,电气设备,-35.33642691415313
600886.SH,国投电力,水力发电,93.67429340511441
600887.SH,伊利股份,乳制品,-17.370892018779347
600888.SH,新疆众和,铝,25.44642857142857
600889.SH,南京化纤,化纤,64.26914153132253
600892.SH,*ST大晟,互联网,-61.686232657417285
600893.SH,航发动力,航空,81.4856289660321
600894.SH,广日股份,运输设备,-7.822410147991545
600895.SH,张江高科,园区开发,137.62035763411276
600897.SH,厦门空港,机场,-28.571428571428566
600900.SH,长江电力,水力发电,73.52941176470587
600960.SH,渤海汽车,汽车配件,-30.987821380243574
600963.SH,岳阳林纸,造纸,-25.757575757575747
600966.SH,博汇纸业,造纸,6.514657980456032
600967.SH,内蒙一机,运输设备,23.56792144026186
600969.SH,郴电国际,水力发电,-17.656500802568225
600975.SH,新五丰,农业综合,-5.545927209705362
600976.SH,健民集团,中成药,44.31289640591968
600980.SH,北矿科技,专用机械,40.707395498392266
600985.SH,淮北矿业,煤炭开采,5.688622754491016
600986.SH,浙文互联,互联网,-12.296564195298384
600988.SH,赤峰黄金,黄金,568.8473520249221
600990.SH,四创电子,通信设备,-61.4527027027027
600992.SH,贵绳股份,钢加工,13.3149678604224
600993.SH,马应龙,中成药,20.98706276952563
600995.SH,南网储能,水力发电,55.89798087141339
600997.SH,开滦股份,焦炭加工,5.205047318611989
002017.SZ,东信和平,通信设备,112.15469613259665
002003.SZ,伟星股份,服饰,-14.69565217391304
002004.SZ,华邦健康,农药化肥,-22.668579626972743
002005.SZ,ST德豪,家用电器,-29.33673469387755
002006.SZ,精工科技,专用机械,138.21917808219177
002007.SZ,华兰生物,生物制药,-47.75800711743773
002008.SZ,大族激光,专用机械,27.368841013365248
002009.SZ,天奇股份,工程机械,39.988425925925924
002010.SZ,传化智联,仓储物流,-64.46229913473424
002011.SZ,盾安环境,家用电器,47.4137931034483
002012.SZ,凯恩股份,造纸,-35.70741097208855
002014.SZ,永新股份,塑料,1.3377926421404545
002015.SZ,协鑫能科,新型电力,116.0206718346253
002016.SZ,世荣兆业,区域地产,-44.688644688644686
002019.SZ,亿帆医药,化学制药,-43.411867364746946
002020.SZ,京新药业,化学制药,36.411149825783966
002021.SZ,中捷资源,纺织机械,-29.97711670480549
002022.SZ,科华生物,医疗保健,-56.59140568099053
002023.SZ,海特高新,航空,-0.866217516843117
002024.SZ,ST易购,电器连锁,-88.2494004796163
002025.SZ,航天电器,元器件,186.30490956072353
002026.SZ,山东威达,机械基件,58.12807881773401
002027.SZ,分众传媒,广告包装,-54.11931818181818
002028.SZ,思源电气,电气设备,1160.954712362301
002029.SZ,七匹狼,服饰,25.5702280912365
002030.SZ,达安基因,医疗保健,-67.89727126805779
002031.SZ,巨轮智能,汽车配件,131.13553113553112
002032.SZ,苏泊尔,家用电器,8.720216163104881
002033.SZ,丽江股份,旅游景点,0.7743362831858439
002034.SZ,旺能环境,环境保护,-68.09394760614272
002035.SZ,华帝股份,家用电器,-78.05502239283429
002036.SZ,联创电子,元器件,-46.47630619684083
002037.SZ,保利联合,化工原料,-34.14634146341464
002038.SZ,双鹭药业,生物制药,-76.70618391541173
600022.SH,山东钢铁,普钢,-29.357798165137616
600143.SH,金发科技,塑料,151.72932330827064
600482.SH,中国动力,船舶,26.69592976855547
600961.SH,株冶集团,铅锌,104.46009389671364
600962.SH,国投中鲁,软饮料,85.23166023166026
600965.SH,福成股份,农业综合,-45.903165735567974
600971.SH,恒源煤电,煤炭开采,-29.08587257617729
600973.SH,宝胜股份,电气设备,33.06772908366534
600979.SH,广安爱众,水力发电,-4.814814814814827
600981.SH,苏豪汇鸿,商贸代理,-45.674740484429066
600982.SH,宁波能源,供气供热,51.83486238532109
600983.SH,惠而浦,家用电器,38.152610441767074
600984.SH,建设机械,工程机械,-37.15170278637772
600987.SH,航民股份,纺织,-35.416666666666664
600027.SH,华电国际,火力发电,29.066666666666663
002039.SZ,黔源电力,水力发电,23.01282051282052
002040.SZ,南京港,港口,-19.051383399209488
600970.SH,中材国际,建筑工程,1.9704433497536877
002041.SZ,登海种业,种植业,-14.352941176470587
002042.SZ,华孚时尚,纺织,-66.91560866318149
002043.SZ,兔宝宝,其他建材,17.41884402216943
002044.SZ,美年健康,医疗保健,-73.3084461035931
002045.SZ,国光电器,元器件,-34.45945945945946
002046.SZ,国机精工,机械基件,363.44537815126046
002047.SZ,*ST宝鹰,装修装饰,-31.466666666666672
002048.SZ,宁波华翔,汽车配件,7.780612244897968
002049.SZ,紫光国微,半导体,43.25354797712348
002050.SZ,三花智控,家用电器,119.8773633111906
300150.SZ,世纪瑞尔,软件服务,-2.3897058823529553
002051.SZ,中工国际,建筑工程,-53.23011211959423
002052.SZ,同洲电子,家用电器,91.53439153439152
002053.SZ,云南能投,新型电力,14.821272885789009
601001.SH,晋控煤业,煤炭开采,164.76190476190476
601988.SH,中国银行,银行,42.462311557788944
002054.SZ,德美化工,染料涂料,-41.51576123407109
002055.SZ,ST得润,元器件,-72.3331709693132
002056.SZ,横店东磁,电气设备,78.98550724637684
600048.SH,保利发展,全国地产,-60.0547195622435
002057.SZ,中钢天源,矿物制品,-28.810975609756095
002058.SZ,*ST威尔,电气设备,1.5992474129821255
002059.SZ,云南旅游,旅游景点,-34.13014608233732
601006.SH,大秦铁路,铁路,-41.40197152245346
002060.SZ,广东建工,建筑工程,1.2919896640826827
002061.SZ,浙江交科,建筑工程,-75.5153029356652
002062.SZ,宏润建设,建筑工程,37.59259259259258
002063.SZ,远光软件,软件服务,-37.570093457943926
002064.SZ,华峰化学,化纤,109.12698412698411
002065.SZ,东华软件,软件服务,-4.7562425683709915
002066.SZ,瑞泰科技,其他建材,88.1679389312977
601111.SH,中国国航,空运,-41.89991518235793
002067.SZ,景兴纸业,造纸,-16.053511705685633
002068.SZ,黑猫股份,化工原料,-10.079051383399205
300016.SZ,北陆药业,化学制药,-26.049204052098407
300271.SZ,华宇软件,软件服务,-55.51155115511551
601699.SH,潞安环能,煤炭开采,18.90343698854336
002069.SZ,獐子岛,渔业,-52.119700748129674
002279.SZ,久其软件,软件服务,-20.42389210019269
002072.SZ,凯瑞德,商贸代理,-71.97231833910035
601588.SH,北辰实业,区域地产,-69.03114186851211
002073.SZ,软控股份,专用机械,-11.567164179104465
600017.SH,日照港,港口,-20.97186700767264
002074.SZ,国轩高科,电气设备,67.49660479855139
002075.SZ,沙钢股份,特种钢,-66.71270718232044
002076.SZ,*ST星光,家用电器,-62.13768115942029
601398.SH,工商银行,银行,22.491909385113278
002079.SZ,苏州固锝,电气设备,1.2793176972281364
002078.SZ,太阳纸业,造纸,55.05154639175258
002077.SZ,大港股份,半导体,13.834788448623229
600018.SH,上港集团,港口,-24.704142011834318
002080.SZ,中材科技,玻璃,51.128375878653344
002081.SZ,金螳螂,装修装饰,-79.28703134603565
002082.SZ,万邦德,中成药,111.47919876733434
601666.SH,平煤股份,煤炭开采,29.32330827067668
002083.SZ,孚日股份,纺织,79.82195845697328
002084.SZ,海鸥住工,家居用品,-39.29663608562691
002085.SZ,万丰奥威,汽车配件,-19.4107452339688
002086.SZ,东方海洋,渔业,-82.16350123864574
002088.SZ,鲁阳节能,矿物制品,-25.553914327917276
601872.SH,招商轮船,水运,282.6966292134832
002090.SZ,金智科技,电气设备,-51.87332738626227
002091.SZ,江苏国泰,商贸代理,3.5476718403547705
002092.SZ,中泰化学,化工原料,-48.54918612880397
601991.SH,大唐发电,火力发电,-1.4319809069212528
002095.SZ,生意宝,互联网,-51.90599025508742
002094.SZ,青岛金王,日用化工,-62.973431317128316
002093.SZ,国脉科技,文教休闲,0.10504201680672046
002102.SZ,能特科技,化学制药,-26.057906458797337
002101.SZ,广东鸿图,汽车配件,-47.52997601918466
002099.SZ,海翔药业,化学制药,25.08710801393727
002100.SZ,天康生物,饲料,-10.121951219512185
002097.SZ,山河智能,工程机械,31.53745072273324
002096.SZ,易普力,化工原料,44.632086851628486
002098.SZ,浔兴股份,服饰,-37.874659400544964
002103.SZ,广博股份,文教休闲,-1.6451233842538258
002105.SZ,信隆健康,摩托车,-1.0606060606060514
601333.SH,广深铁路,铁路,-43.806104129263915
002104.SZ,恒宝股份,通信设备,77.71493212669685
002110.SZ,三钢闽光,普钢,-80.84384093113482
002108.SZ,沧州明珠,塑料,-57.63293310463121
002106.SZ,莱宝高科,元器件,5.155642023346315
002109.SZ,兴化股份,化工原料,-31.72119487908962
601002.SH,晋亿实业,机械基件,-49.49771689497716
601628.SH,中国人寿,保险,20.301738274844215
002107.SZ,沃华医药,中成药,-47.52233956133225
002111.SZ,威海广泰,航空,-33.40220385674931
002121.SZ,科陆电子,电器仪表,-9.523809523809518
002112.SZ,三变科技,电气设备,39.31078493937459
002114.SZ,罗平锌电,铅锌,-50.92748735244519
002115.SZ,三维通信,互联网,30.645161290322577
002120.SZ,韵达股份,仓储物流,-85.47210300429184
002116.SZ,中国海诚,建筑工程,-5.258302583025833
002117.SZ,东港股份,广告包装,-46.08199273482096
601166.SH,兴业银行,银行,8.410672853828324
002119.SZ,康强电子,半导体,6.486210418794705
601003.SH,柳钢股份,普钢,-40.693196405648266
002124.SZ,天邦食品,农业综合,-71.36094674556213
601005.SH,重庆钢铁,普钢,-36.28318584070796
601318.SH,中国平安,保险,-22.39977958396474
002123.SZ,梦网科技,互联网,-2.9013539651837594
601007.SH,金陵饭店,酒店餐饮,-23.457943925233646
002125.SZ,湘潭电化,化工原料,30.97087378640776
300318.SZ,博晖创新,医疗保健,9.157509157509157
002122.SZ,ST汇洲,机床制造,-63.81660470879802
002126.SZ,银轮股份,汽车配件,327.4949083503055
601008.SH,连云港,港口,5.2742616033755265
002130.SZ,沃尔核材,电气设备,295.1666666666667
002129.SZ,TCL中环,电气设备,-22.00342465753425
002127.SZ,南极电商,互联网,-75.35087719298245
002131.SZ,利欧股份,互联网,189.51310861423224
002132.SZ,恒星科技,钢加工,-27.777777777777786
002134.SZ,天津普林,元器件,129.86577181208057
002135.SZ,东南网架,钢加工,-7.554945054945052
002136.SZ,安纳达,化工原料,-11.418685121107258
002133.SZ,广宇集团,全国地产,-25.792811839323477
000338.SZ,潍柴动力,汽车配件,182.75462962962962
002128.SZ,电投能源,煤炭开采,175.219683655536
601998.SH,中信银行,银行,31.012658227848082
002139.SZ,拓邦股份,元器件,2.784810126582279
601328.SH,交通银行,银行,10.987261146496808
601600.SH,中国铝业,铝,64.42307692307693
002137.SZ,实益达,元器件,15.767045454545459
002138.SZ,顺络电子,元器件,111.22510561255281
002170.SZ,芭田股份,农药化肥,103.35365853658539
002140.SZ,东华科技,建筑工程,18.001800180018
601919.SH,中远海控,水运,122.75362318840577
601168.SH,西部矿业,铜,206.3701923076923
002144.SZ,宏达高科,纺织,3.909026297085991
002141.SZ,贤丰控股,农业综合,-51.21638924455826
002142.SZ,宁波银行,银行,62.810810810810814
601009.SH,南京银行,银行,44.87179487179488
002153.SZ,石基信息,软件服务,-63.742690058479525
002146.SZ,荣盛发展,全国地产,-85.99033816425121
002159.SZ,三特索道,旅游服务,0.5238344683080222
002148.SZ,北纬科技,互联网,-18.55447680690399
002150.SZ,正泰电源,机械基件,270.971302428256
002152.SZ,广电运通,IT设备,52.85524568393094
002149.SZ,西部材料,小金属,451.92107995846305
002157.SZ,正邦科技,农业综合,-46.78260869565217
002155.SZ,湖南黄金,黄金,213.4020618556701
002151.SZ,北斗星通,通信设备,17.244582043343655
002156.SZ,通富微电,半导体,216.69150521609538
002145.SZ,钛能化学,化工原料,-21.370309951060353
002158.SZ,汉钟精机,工程机械,90.39115646258504
002168.SZ,*ST惠程,电气设备,-67.85137318255249
002160.SZ,常铝股份,铝,-16.81818181818181
002161.SZ,远望谷,通信设备,-15.934065934065927
002254.SZ,泰和新材,化纤,-8.376068376068364
002154.SZ,报喜鸟,服饰,4.885057471264366
002164.SZ,宁波东力,机械基件,39.12037037037035
002162.SZ,悦心健康,陶瓷,-7.722007722007712
002163.SZ,海南发展,装修装饰,91.56976744186046
002169.SZ,智光电气,电气设备,172.96786389413984
002167.SZ,东方锆业,小金属,18.33810888252149
002175.SZ,东方智造,电器仪表,-61.008610086100866
002171.SZ,楚江新材,铜,53.95284327323162
002165.SZ,红宝丽,化工原料,63.73983739837398
002192.SZ,融捷股份,小金属,148.8767455980571
002166.SZ,莱茵生物,中成药,-16.79104477611941
002172.SZ,澳洋健康,医疗保健,-31.795716639209232
002174.SZ,游族网络,互联网,-59.249786871270246
601169.SH,北京银行,银行,-23.81615598885794
002173.SZ,创新医疗,医疗保健,92.38884702336098
002176.SZ,江特电机,小金属,-5.721830985915481
002179.SZ,中航光电,元器件,-17.617083232225184
002177.SZ,御银股份,其他商业,52.30460921843686
002180.SZ,纳思达,IT设备,-38.65209471766849
601939.SH,建设银行,银行,22.079589216944797
002178.SZ,延华智能,软件服务,-55.32374100719425
601808.SH,中海油服,石油开采,51.308411214953296
300477.SZ,ST合纵,电气设备,-87.79707495429618
002183.SZ,怡亚通,仓储物流,-23.162274618585297
002185.SZ,华天科技,半导体,42.02561117578579
002182.SZ,宝武镁业,小金属,64.92146596858638
002184.SZ,海得控制,机械基件,-5.25451559934319
601088.SH,中国神华,煤炭开采,100.83998320033601
002189.SZ,中光学,元器件,16.44815256257448
601857.SH,中国石油,石油开采,50.78787878787878
002188.SZ,中天服务,房产服务,-55.27177472167649
002187.SZ,广百股份,百货,-36.62790697674419
002186.SZ,全聚德,酒店餐饮,-40.92707744488413
002196.SZ,方正电机,纺织机械,47.00214132762313
002208.SZ,合肥城建,区域地产,30.274261603375518
002193.SZ,如意集团,纺织,-62.16867469879518
002190.SZ,成飞集成,汽车配件,44.53665283540802
002191.SZ,劲嘉股份,广告包装,-60.3448275862069
002194.SZ,武汉凡谷,通信设备,1.857282502443788
002195.SZ,岩山科技,软件服务,53.63790186125211
300213.SZ,佳讯飞鸿,通信设备,0.6443298969072142
002200.SZ,*ST交投,建筑工程,-40.48
002199.SZ,*ST东晶,元器件,-43.94736842105263
002198.SZ,嘉应制药,中成药,-35.245901639344254
601390.SH,中国中铁,建筑工程,-35.72267920094007
601918.SH,新集能源,煤炭开采,99.49238578680205
002197.SZ,证通电子,IT设备,-35.33173461231015
002201.SZ,九鼎新材,玻璃,4.927007299270065
002203.SZ,海亮股份,铜,86.8622448979592
601999.SH,出版传媒,出版业,8.433734939759036
002202.SZ,金风科技,电气设备,43.03405572755418
601866.SH,中远海发,水运,-21.09826589595376
002204.SZ,大连重工,专用机械,56.36792452830187
002205.SZ,国统股份,水泥,-25.224719101123593
601601.SH,中国太保,保险,-12.550703889286563
002207.SZ,准油股份,石油开采,7.341490545050057
002206.SZ,海利得,化纤,-0.8130081300813123
002209.SZ,达意隆,轻工机械,56.530408773678964
002210.SZ,飞马国际,环境保护,-77.75080906148867
002211.SZ,ST宏达,橡胶,-48.10659186535764
002213.SZ,大为股份,半导体,83.21513002364065
601099.SH,太平洋,证券,3.005464480874313
002212.SZ,天融信,软件服务,-62.9426433915212
002216.SZ,三全食品,食品,54.969325153374236
601899.SH,紫金矿业,铜,611.0629067245119
002215.SZ,诺普信,农药化肥,43.22845417236664
002214.SZ,*ST大立,电器仪表,123.8805970149254
002226.SZ,江南化工,化工原料,-13.070866141732285
002217.SZ,合力泰,元器件,-75.80321285140562
002218.SZ,拓日新能,新型电力,16.451016635859514
002222.SZ,福晶科技,元器件,288.02588996763757
601898.SH,中煤能源,煤炭开采,207.20411663807892
002221.SZ,东华能源,石油加工,-30.596436870642908
002224.SZ,三力士,橡胶,-46.17977528089888
002219.SZ,新里程,医疗保健,-75.90132827324479
601958.SH,金钼股份,小金属,158.02469135802468
601186.SH,中国铁建,建筑工程,-38.299737072743206
002223.SZ,鱼跃医疗,医疗保健,70.59701492537312
002225.SZ,濮耐股份,其他建材,1.151631477927056
002228.SZ,合兴包装,广告包装,-8.120649651972151
002227.SZ,奥特迅,电气设备,-48.1767955801105
002244.SZ,滨江集团,区域地产,19.95073891625617
002230.SZ,科大讯飞,软件服务,-23.39441967970943
002237.SZ,恒邦股份,黄金,40.093457943925245
002235.SZ,安妮股份,造纸,-3.185328185328186
002232.SZ,启明信息,软件服务,68.63295880149815
002249.SZ,大洋电机,电气设备,31.954350927246793
002229.SZ,鸿博股份,广告包装,96.46680942184156
002253.SZ,*ST智胜,软件服务,-43.895348837209305
002234.SZ,民和股份,农业综合,-26.701570680628272
002246.SZ,北化股份,化工原料,112.27091633466135
002233.SZ,塔牌集团,水泥,-24.760383386581466
002243.SZ,力合科创,广告包装,5.482717520858153
002236.SZ,大华股份,IT设备,-27.95513373597929
002265.SZ,建设工业,专用机械,62.56578947368422
002252.SZ,上海莱士,生物制药,-70.48101265822785
002240.SZ,盛新锂能,小金属,183.1763122476447
002247.SZ,聚力文化,其他建材,-78.53982300884955
002239.SZ,奥特佳,汽车配件,-24.44444444444444
002238.SZ,天威视讯,影视音像,-26.58730158730158
002242.SZ,九阳股份,家用电器,-44.45734184561811
002245.SZ,蔚蓝锂芯,电气设备,75.41463414634147
002241.SZ,歌尔股份,元器件,29.44572748267899
002248.SZ,华东数控,机床制造,48.65525672371639
002263.SZ,大东南,塑料,43.859649122807
002274.SZ,华昌化工,农药化肥,-10.148849797023004
002251.SZ,步步高,超市连锁,-75.86206896551724
002256.SZ,兆新股份,新型电力,-0.9411764705882361
002261.SZ,拓维信息,软件服务,347.381864623244
002255.SZ,海陆重工,专用机械,62.03840472673562
002259.SZ,升达林业,供气供热,-13.703099510603586
002262.SZ,恩华药业,化学制药,59.042927515833924
002264.SZ,新华都,互联网,-16.516516516516518
002258.SZ,利尔化学,农药化肥,-13.699421965317923
002250.SZ,联化科技,化工原料,50.32863849765259
601668.SH,中国建筑,建筑工程,-46.03691639522259
002267.SZ,陕天然气,供气供热,-6.54205607476636
002268.SZ,电科网安,IT设备,-26.76483326115201
002271.SZ,东方雨虹,其他建材,-63.34128878281623
002269.SZ,美邦服饰,服饰,-48.170731707317074
002270.SZ,华明装备,电气设备,189.70276008492567
002272.SZ,川润股份,机械基件,210.84337349397592
002266.SZ,浙富控股,环境保护,-3.0023094688221685
002275.SZ,桂林三金,中成药,-12.141549725442344
002273.SZ,水晶光电,元器件,-6.202849958088853
002396.SZ,星网锐捷,通信设备,19.596145020651672
601107.SH,四川成渝,路桥,53.71702637889689
601766.SH,中国中车,运输设备,-52.156862745098046
601788.SH,光大证券,证券,12.775330396475773
002276.SZ,万马股份,电气设备,63.2183908045977
002282.SZ,博深股份,机械基件,-51.048951048951054
002284.SZ,亚太股份,汽车配件,57.39710789766407
002283.SZ,天润工业,汽车配件,58.69191049913943
002362.SZ,汉王科技,软件服务,-25.606361829025836
002277.SZ,友阿股份,百货,2.7027027027027053
601727.SH,上海电气,电气设备,17.030567685589507
002278.SZ,神开股份,化工机械,-17.96982167352537
002461.SZ,珠江啤酒,啤酒,-20.906801007556677
002285.SZ,世联行,房产服务,-73.90932420872541
002281.SZ,光迅科技,通信设备,197.6351351351351
002287.SZ,奇正藏药,中成药,-33.246753246753244
002286.SZ,保龄宝,食品,-1.9900497512437916
002289.SZ,*ST宇顺,元器件,109.49416342412452
300370.SZ,安控科技,电器仪表,-31.428571428571427
002290.SZ,禾盛新材,家用电器,362.9770992366412
002296.SZ,辉煌科技,通信设备,50.730411686586976
002295.SZ,精艺股份,铜,-9.319899244332488
002291.SZ,遥望科技,广告包装,-6.911142454160793
002300.SZ,太阳电缆,电气设备,6.681514476614694
002292.SZ,奥飞娱乐,影视音像,-46.34146341463414
002293.SZ,罗莱生活,纺织,-29.37542896362389
002294.SZ,信立泰,化学制药,44.36055822466255
600999.SH,招商证券,证券,-12.884834663625996
002297.SZ,博云新材,航空,7.980295566502468
300002.SZ,神州泰岳,互联网,53.67047308319739
002599.SZ,盛通股份,广告包装,-40.14962593516209
601126.SH,四方股份,电气设备,470.1397712833545
601633.SH,长城汽车,汽车整车,65.79591836734693
002467.SZ,二六三,互联网,-3.145478374836176
002446.SZ,盛路通信,通信设备,-2.1547502448579885
002448.SZ,中原内配,汽车配件,52.908891328210764
002438.SZ,江苏神通,机械基件,129.59889349930845
002490.SZ,山东墨龙,化工机械,99.59349593495935
002419.SZ,天虹股份,百货,-62.855297157622736
300445.SZ,康斯特,电器仪表,28.208386277001267
300353.SZ,东土科技,通信设备,47.24528301886794
300444.SZ,双杰电气,电气设备,-10.980392156862754
002298.SZ,中电鑫龙,电气设备,21.104972375690608
002506.SZ,协鑫集成,电气设备,19.058823529411757
601888.SH,中国中免,旅游服务,64.5993031358885
002299.SZ,圣农发展,农业综合,24.257083621285418
002301.SZ,齐心集团,文教休闲,-60.458452722063036
002489.SZ,浙江永强,家居用品,-42.83333333333333
002304.SZ,洋河股份,白酒,-55.956896551724135
002306.SZ,*ST云网,酒店餐饮,-51.98329853862214
002365.SZ,永安药业,化学制药,-59.272197962154294
002302.SZ,西部建设,水泥,-67.16335540838853
002307.SZ,北新路桥,建筑工程,-60.38062283737025
002350.SZ,北京科锐,电气设备,41.699999999999996
002315.SZ,焦点科技,互联网,80.45662100456623
002305.SZ,*ST南置,区域地产,-52.81385281385281
002303.SZ,美盈森,造纸,-48.079658605974394
002756.SZ,永兴材料,小金属,195.83025830258302
002310.SZ,东方新能,环境保护,-81.29000492368291
601139.SH,深圳燃气,供气供热,-11.341463414634143
002309.SZ,中利集团,电气设备,-68.26666666666667
002311.SZ,海大集团,饲料,121.76007005253939
002312.SZ,川发龙蟒,化工原料,85.27131782945735
002523.SZ,天桥起重,专用机械,-28.52112676056338
601618.SH,中国中冶,建筑工程,-37.24279835390947
002313.SZ,日海智能,通信设备,-72.15625
002314.SZ,南山控股,区域地产,-59.68
002316.SZ,亚联发展,软件服务,-51.12456747404844
002356.SZ,赫美集团,其他商业,-86.69877732493516
601117.SH,中国化学,建筑工程,29.613733905579405
002318.SZ,久立特材,特种钢,328.57142857142856
002327.SZ,富安娜,纺织,-33.68421052631579
002317.SZ,众生药业,中成药,44.46165762974437
002319.SZ,乐通股份,染料涂料,-28.942368587713734
002474.SZ,榕基软件,软件服务,-8.108108108108103
002321.SZ,华英农业,农业综合,-81.91489361702129
300010.SZ,豆神教育,软件服务,-38.70646766169155
300001.SZ,特锐德,电气设备,101.74165457184327
002331.SZ,皖通科技,软件服务,-21.965317919075154
300004.SZ,南风股份,电气设备,27.826086956521745
300008.SZ,天海防务,船舶,10.625909752547301
300003.SZ,乐普医疗,医疗保健,-31.750000000000007
300006.SZ,莱美药业,化学制药,-19.968553459119505
300007.SZ,汉威科技,电器仪表,220.28549962434258
300014.SZ,亿纬锂能,电气设备,250.88877602844084
300009.SZ,安科生物,生物制药,-64.2041127189642
300011.SZ,鼎汉技术,运输设备,-25.0
300005.SZ,探路者,服饰,171.84115523465704
300013.SZ,新宁物流,仓储物流,-66.97872340425532
601801.SH,皖新传媒,出版业,-41.1764705882353
002328.SZ,新朋股份,汽车配件,5.240174672489087
300012.SZ,华测检测,电器仪表,219.4570135746606
300018.SZ,中元股份,电气设备,100.0
300071.SZ,福石控股,广告包装,-27.635327635327627
300017.SZ,网宿科技,软件服务,63.09412861136998
300015.SZ,爱尔眼科,医疗保健,-68.17882971729125
300019.SZ,硅宝科技,化工原料,86.01735776277725
300020.SZ,ST银江,软件服务,-63.92887383573244
300022.SZ,吉峰科技,农用机械,48.16
300024.SZ,机器人,专用机械,-22.402938090241342
300021.SZ,大禹节水,建筑工程,-33.484848484848484
300033.SZ,同花顺,软件服务,511.4378422226729
002320.SZ,海峡股份,水运,-56.81925436526664
601877.SH,正泰电器,电气设备,24.93418578412937
300027.SZ,华谊兄弟,影视音像,-81.79775280898876
300026.SZ,红日药业,中成药,-18.013856812933028
300025.SZ,华星创业,通信设备,-13.376835236541604
002324.SZ,普利特,塑料,-36.38279932546374
002322.SZ,理工能科,软件服务,-24.75401346452615
002323.SZ,雅博股份,建筑工程,-62.71929824561404
002326.SZ,永太科技,化工原料,104.59272097053727
002330.SZ,得利斯,食品,-45.58823529411765
002329.SZ,皇氏集团,乳制品,-37.195121951219505
002333.SZ,罗普斯金,其他建材,-60.05586592178772
002332.SZ,仙琚制药,化学制药,9.830097087378647
002334.SZ,英威腾,电气设备,-4.498269896193778
002337.SZ,赛象科技,化工机械,13.099630996309964
002335.SZ,科华数据,电气设备,88.76623376623375
002338.SZ,奥普光电,电器仪表,232.98755186721988
002340.SZ,格林美,小金属,11.618257261410786
002561.SZ,徐家汇,百货,-30.79526226734349
002339.SZ,积成电子,电气设备,18.591859185918587
002344.SZ,海宁皮城,商品城,-36.97478991596638
300031.SZ,宝通科技,互联网,35.917826375082846
300139.SZ,晓程科技,黄金,657.7215189873417
002342.SZ,巨力索具,机械基件,113.88888888888889
002538.SZ,司尔特,农药化肥,-19.196428571428577
002343.SZ,慈文传媒,影视音像,-82.19369243650573
002345.SZ,潮宏基,服饰,3.000000000000007
002346.SZ,柘中股份,电气设备,1.3655462184874032
002347.SZ,泰尔股份,机械基件,30.156249999999996
002348.SZ,高乐股份,文教休闲,30.502599653379566
002381.SZ,双箭股份,橡胶,-16.26733921815889
300034.SZ,钢研高纳,航空,46.28432956381259
300032.SZ,金龙机电,元器件,-51.519999999999996
002349.SZ,精华制药,中成药,-6.962025316455706
601678.SH,滨化股份,化工原料,-39.59810874704492
002351.SZ,漫步者,IT设备,29.017341040462423
002352.SZ,顺丰控股,仓储物流,-27.308681036187465
002591.SZ,恒大高新,环境保护,-34.869015356820235
002355.SZ,兴民智通,汽车配件,-36.79245283018868
002353.SZ,杰瑞股份,化工机械,587.6099706744868
300029.SZ,*ST天龙,建筑工程,-32.59452411994785
002354.SZ,天娱数科,互联网,-66.66666666666667
300035.SZ,中科电气,电气设备,207.54966887417217
300247.SZ,融捷健康,医疗保健,-17.907801418439714
300036.SZ,超图软件,软件服务,-1.035598705501619
300030.SZ,阳普医疗,医疗保健,-9.19674039580908
002358.SZ,森源电气,电气设备,-52.43825205826472
002549.SZ,凯美特气,环境保护,180.17883755588673
300041.SZ,回天新材,化工原料,2.071005917159754
300037.SZ,新宙邦,化工原料,183.93285371702638
002357.SZ,富临运业,公共交通,60.132890365448525
002455.SZ,百川股份,化工原料,52.15605749486652
002370.SZ,亚太药业,化学制药,-49.64936886395512
002375.SZ,亚厦股份,装修装饰,-48.22601839684626
601688.SH,华泰证券,证券,1.0543840177580537
002369.SZ,卓翼科技,通信设备,-29.81243830207305
300040.SZ,九洲集团,新型电力,-18.18181818181818
601058.SH,赛轮轮胎,汽车配件,255.34246575342468
002360.SZ,同德化工,化工原料,-4.599406528189919
002364.SZ,中恒电气,电气设备,155.358807082945
300039.SZ,上海凯宝,中成药,-6.771653543307083
002367.SZ,康力电梯,运输设备,-22.906976744186043
002366.SZ,融发核电,专用机械,-69.5146409947854
601179.SH,中国西电,电气设备,257.4660633484163
002361.SZ,神剑股份,化工原料,164.08450704225353
002368.SZ,太极股份,软件服务,-18.0993690851735
002374.SZ,中锐股份,广告包装,-39.564428312159706
300042.SZ,朗科科技,IT设备,38.39899937460912
300045.SZ,华力创通,IT设备,93.26241134751776
300049.SZ,福瑞医科,医疗保健,392.0368818105616
300047.SZ,天源迪科,软件服务,7.380738073807383
002371.SZ,北方华创,半导体,1018.1492964464584
300048.SZ,合康新能,电气设备,73.64341085271316
002373.SZ,千方科技,软件服务,-34.28571428571428
002380.SZ,科远智慧,软件服务,83.49796629866356
002566.SZ,益盛药业,中成药,-7.466063348416291
002372.SZ,伟星新材,其他建材,-42.77047522750253
002376.SZ,新北洋,IT设备,-38.815207780725025
002397.SZ,梦洁股份,纺织,-41.71597633136094
